ela_mean,ela_std,fft_mean,texture_variance,noise_mean,copy_move_score,noise_inconsistency,label
13.403602600097656,16.47975334913096,136.7598419189453,97.0691345584928,2.147357940673828,0.0,67.83958220586861,0
11.609322865804037,13.44122645868483,124.26203536987305,23.1926199090085,1.4084892272949219,0.0,39.49265176745113,0
16.887677510579426,19.228053280837027,122.65799713134766,15.623587485402822,3.942468007405599,0.0,77.51649061003059,0
19.685902913411457,20.861917046810813,138.09750747680664,108.50489370325522,3.9427973429361978,0.0,120.72318591972308,0
15.073131561279297,15.785567273486159,135.67100524902344,97.00195376608463,2.1208089192708335,0.0,51.1663821283821,0
20.13528569539388,21.74997028769762,136.23112869262695,95.59573756389727,3.9406216939290366,0.0,129.79312713362867,0
12.006416320800781,14.547357662433308,125.23358917236328,30.88891597627662,1.7773094177246094,0.0,51.809433619396025,0
23.54126739501953,23.306556215518164,134.44051361083984,112.27462953329086,4.473289489746094,0.0,112.94601418066631,0
12.107933044433594,13.3730128075789,141.53561401367188,135.18556635431014,3.9646708170572915,0.0,84.39488581206189,0
13.648178100585938,14.07160388317223,141.13909530639648,125.72385945507267,6.629819234212239,0.0,256.7713490833252,0
12.085156758626303,12.328616729425208,140.70452117919922,142.06306794192642,5.771006266276042,0.0,88.7719109277368,0
20.6472651163737,22.30961442449233,131.13750076293945,45.26829574313888,3.0026092529296875,0.0,70.42626575766606,0
19.682233174641926,22.0251500677685,142.54827880859375,181.61224346322706,4.217990875244141,0.0,103.32917601521793,0
13.58785629272461,16.61539182520915,136.11666107177734,75.73444459760503,2.7129745483398438,0.0,118.57414717045523,0
23.207157135009766,22.16777223192509,131.89555740356445,64.60304258571705,7.022244771321614,0.0,129.61745243461928,0
18.67974599202474,21.027864754244955,141.67843627929688,136.1322839925415,2.4353243509928384,0.0,36.25428446041981,0
14.359298706054688,16.347092436654776,138.52498245239258,104.6556358042726,3.478651682535807,0.0,141.81591623831298,0
15.353080749511719,17.236084882902112,128.94781494140625,40.315303874900565,2.3360799153645835,0.0,43.66774048996094,0
17.593851725260418,18.52986590124227,137.13969802856445,78.49619395448826,3.4574686686197915,0.0,107.47907287715644,0
16.83697764078776,19.803995725823707,129.57289123535156,46.92017492814921,3.312567392985026,0.0,58.11866430732322,0
11.88097890218099,14.32900805841326,130.46040725708008,56.917208476923406,2.9433517456054688,0.0,54.194063502720724,0
10.181781768798828,12.038023136406439,132.69404983520508,70.02378304312879,1.6871198018391926,0.0,16.648467613986096,0
11.241321563720703,14.996303707757956,137.70510482788086,111.5292091100564,2.0051841735839844,0.0,36.7307926974118,0
13.438846588134766,17.595869333474607,150.12875747680664,273.2207483600214,2.130621592203776,0.0,150.55938351652117,0
16.011807759602863,17.237738498465923,139.08391571044922,105.32476371746452,2.8667945861816406,0.0,45.45399371969881,0
21.493816375732422,21.10489198430167,145.97225189208984,228.231290375581,4.521221160888672,0.0,84.53691590871847,0
20.337411244710285,21.20882992032709,140.98279190063477,145.81374893873,4.659590403238933,0.0,108.75371437293384,0
9.924504597981771,11.276708120073376,117.74490356445312,11.035162910760846,1.8956756591796875,0.0,17.644664332172454,0
